$Trinity Lake Br2 inflow year 2018 updated YC 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
235.083,0.339798952
235.125,0.339798952
235.167,0.339798952
235.208,0.339798952
235.25,0.339798952
235.292,0.339798952
235.333,0.339798952
235.375,0.339798952
235.417,0.339798952
235.458,0.339798952
235.5,0.339798952
235.542,0.339798952
235.583,0.339798952
235.625,0.339798952
235.667,0.339798952
235.708,0.339798952
235.75,0.339798952
235.792,0.339798952
235.833,0.339798952
235.875,0.339798952
235.917,0.339798952
235.958,0.339798952
236,0.339798952
236.042,0.339798952
236.083,0.339798952
236.125,0.339798952
236.167,0.339798952
236.208,0.339798952
236.25,0.339798952
236.292,0.339798952
236.333,0.339798952
236.375,0.339798952
236.417,0.339798952
236.458,0.339798952
236.5,0.339798952
236.542,0.339798952
236.583,0.339798952
236.625,0.339798952
236.667,0.339798952
236.708,0.339798952
236.75,0.339798952
236.792,0.339798952
236.833,0.339798952
236.875,0.339798952
236.917,0.339798952
236.958,0.339798952
237,0.339798952
237.042,0.339798952
237.083,0.339798952
237.125,0.339798952
237.167,0.339798952
237.208,0.339798952
237.25,0.339798952
237.292,0.339798952
237.333,0.339798952
237.375,0.339798952
237.417,0.339798952
237.458,0.339798952
237.5,0.339798952
237.542,0.339798952
237.583,0.339798952
237.625,0.339798952
237.667,0.339798952
237.708,0.339798952
237.75,0.339798952
237.792,0.339798952
237.833,0.339798952
237.875,0.339798952
237.917,0.339798952
237.958,0.339798952
238,0.339798952
238.042,0.339798952
238.083,0.339798952
238.125,0.339798952
238.167,0.339798952
238.208,0.339798952
238.25,0.339798952
238.292,0.339798952
238.333,0.339798952
238.375,0.339798952
238.417,0.339798952
238.458,0.339798952
238.5,0.339798952
238.542,0.339798952
238.583,0.339798952
238.625,0.339798952
238.667,0.339798952
238.708,0.339798952
238.75,0.339798952
238.792,0.339798952
238.833,0.339798952
238.875,0.339798952
238.917,0.339798952
238.958,0.339798952
239,0.339798952
239.042,0.339798952
239.083,0.339798952
239.125,0.339798952
239.167,0.339798952
239.208,0.339798952
239.25,0.339798952
239.292,0.339798952
239.333,0.339798952
239.375,0.339798952
239.417,0.339798952
239.458,0.339798952
239.5,0.339798952
239.542,0.339798952
239.583,0.339798952
239.625,0.339798952
239.667,0.339798952
239.708,0.339798952
239.75,0.339798952
239.792,0.339798952
239.833,0.339798952
239.875,0.339798952
239.917,0.339798952
239.958,0.339798952
240,0.339798952
240.042,0.339798952
240.083,0.339798952
240.125,0.339798952
240.167,0.339798952
240.208,0.339798952
240.25,0.339798952
240.292,0.339798952
240.333,0.339798952
240.375,0.339798952
240.417,0.339798952
240.458,0.339798952
240.5,0.339798952
240.542,0.339798952
240.583,0.339798952
240.625,0.339798952
240.667,0.339798952
240.708,0.339798952
240.75,0.339798952
240.792,0.339798952
240.833,0.339798952
240.875,0.339798952
240.917,0.339798952
240.958,0.339798952
241,0.339798952
241.042,0.339798952
241.083,0.339798952
241.125,0.339798952
241.167,0.339798952
241.208,0.339798952
241.25,0.339798952
241.292,0.339798952
241.333,0.339798952
241.375,0.339798952
241.417,0.339798952
241.458,0.339798952
241.5,0.339798952
241.542,0.339798952
241.583,0.339798952
241.625,0.339798952
241.667,0.339798952
241.708,0.339798952
241.75,0.339798952
241.792,0.339798952
241.833,0.339798952
241.875,0.339798952
241.917,0.339798952
241.958,0.339798952
242,0.339798952
242.042,0.339798952
242.083,0.339798952
242.125,0.339798952
242.167,0.339798952
242.208,0.339798952
242.25,0.339798952
242.292,0.339798952
242.333,0.339798952
242.375,0.339798952
242.417,0.339798952
242.458,0.339798952
242.5,0.339798952
242.542,0.339798952
242.583,0.339798952
242.625,0.339798952
242.667,0.339798952
242.708,0.339798952
242.75,0.339798952
242.792,0.339798952
242.833,0.339798952
242.875,0.339798952
242.917,0.339798952
242.958,0.339798952
243,0.339798952
243.042,0.339798952
243.083,0.339798952
243.125,0.339798952
243.167,0.339798952
243.208,0.339798952
243.25,0.339798952
243.292,0.339798952
243.333,0.339798952
243.375,0.339798952
243.417,0.339798952
243.458,0.339798952
243.5,0.339798952
243.542,0.339798952
243.583,0.339798952
243.625,0.339798952
243.667,0.339798952
243.708,0.339798952
243.75,0.339798952
243.792,0.339798952
243.833,0.339798952
243.875,0.339798952
243.917,0.339798952
243.958,0.339798952
244,0.141582897
244.042,0.141582897
244.083,0.141582897
244.125,0.141582897
244.167,0.141582897
244.208,0.141582897
244.25,0.141582897
244.292,0.141582897
244.333,0.141582897
244.375,0.141582897
244.417,0.141582897
244.458,0.141582897
244.5,0.141582897
244.542,0.141582897
244.583,0.141582897
244.625,0.141582897
244.667,0.141582897
244.708,0.141582897
244.75,0.141582897
244.792,0.141582897
244.833,0.141582897
244.875,0.141582897
244.917,0.141582897
244.958,0.141582897
245,0.141582897
245.042,0.141582897
245.083,0.141582897
245.125,0.141582897
245.167,0.141582897
245.208,0.141582897
245.25,0.141582897
245.292,0.141582897
245.333,0.141582897
245.375,0.141582897
245.417,0.141582897
245.458,0.141582897
245.5,0.141582897
245.542,0.141582897
245.583,0.141582897
245.625,0.141582897
245.667,0.141582897
245.708,0.141582897
245.75,0.141582897
245.792,0.141582897
245.833,0.141582897
245.875,0.141582897
245.917,0.141582897
245.958,0.141582897
246,0.141582897
246.042,0.141582897
246.083,0.141582897
246.125,0.141582897
246.167,0.141582897
246.208,0.141582897
246.25,0.141582897
246.292,0.141582897
246.333,0.141582897
246.375,0.141582897
246.417,0.141582897
246.458,0.141582897
246.5,0.141582897
246.542,0.141582897
246.583,0.141582897
246.625,0.141582897
246.667,0.141582897
246.708,0.141582897
246.75,0.141582897
246.792,0.141582897
246.833,0.141582897
246.875,0.141582897
246.917,0.141582897
246.958,0.141582897
247,0.141582897
247.042,0.141582897
247.083,0.141582897
247.125,0.141582897
247.167,0.141582897
247.208,0.141582897
247.25,0.141582897
247.292,0.141582897
247.333,0.141582897
247.375,0.141582897
247.417,0.141582897
247.458,0.141582897
247.5,0.141582897
247.542,0.141582897
247.583,0.141582897
247.625,0.141582897
247.667,0.141582897
247.708,0.141582897
247.75,0.141582897
247.792,0.141582897
247.833,0.141582897
247.875,0.141582897
247.917,0.141582897
247.958,0.141582897
248,0.141582897
248.042,0.141582897
248.083,0.141582897
248.125,0.141582897
248.167,0.141582897
248.208,0.141582897
248.25,0.141582897
248.292,0.141582897
248.333,0.141582897
248.375,0.141582897
248.417,0.141582897
248.458,0.141582897
248.5,0.141582897
248.542,0.141582897
248.583,0.141582897
248.625,0.141582897
248.667,0.141582897
248.708,0.141582897
248.75,0.141582897
248.792,0.141582897
248.833,0.141582897
248.875,0.141582897
248.917,0.141582897
248.958,0.141582897
249,0.141582897
249.042,0.141582897
249.083,0.141582897
249.125,0.141582897
249.167,0.141582897
249.208,0.141582897
249.25,0.141582897
249.292,0.141582897
249.333,0.141582897
249.375,0.141582897
249.417,0.141582897
249.458,0.141582897
249.5,0.141582897
249.542,0.141582897
249.583,0.141582897
249.625,0.141582897
249.667,0.141582897
249.708,0.141582897
249.75,0.141582897
249.792,0.141582897
249.833,0.141582897
249.875,0.141582897
249.917,0.141582897
249.958,0.141582897
250,0.141582897
250.042,0.141582897
250.083,0.141582897
250.125,0.141582897
250.167,0.141582897
250.208,0.141582897
250.25,0.141582897
250.292,0.141582897
250.333,0.141582897
250.375,0.141582897
250.417,0.141582897
250.458,0.141582897
250.5,0.141582897
250.542,0.141582897
250.583,0.141582897
250.625,0.141582897
250.667,0.141582897
250.708,0.141582897
250.75,0.141582897
250.792,0.141582897
250.833,0.141582897
250.875,0.141582897
250.917,0.141582897
250.958,0.141582897
251,0.141582897
251.042,0.141582897
251.083,0.141582897
251.125,0.141582897
251.167,0.141582897
251.208,0.141582897
251.25,0.141582897
251.292,0.141582897
251.333,0.141582897
251.375,0.141582897
251.417,0.141582897
251.458,0.141582897
251.5,0.141582897
251.542,0.141582897
251.583,0.141582897
251.625,0.141582897
251.667,0.141582897
251.708,0.141582897
251.75,0.141582897
251.792,0.141582897
251.833,0.141582897
251.875,0.141582897
251.917,0.141582897
251.958,0.141582897
252,0.141582897
252.042,0.141582897
252.083,0.141582897
252.125,0.141582897
252.167,0.141582897
252.208,0.141582897
252.25,0.141582897
252.292,0.141582897
252.333,0.141582897
252.375,0.141582897
252.417,0.141582897
252.458,0.141582897
252.5,0.141582897
252.542,0.141582897
252.583,0.141582897
252.625,0.141582897
252.667,0.141582897
252.708,0.141582897
252.75,0.141582897
252.792,0.141582897
252.833,0.141582897
252.875,0.141582897
252.917,0.141582897
252.958,0.141582897
253,0.141582897
253.042,0.141582897
253.083,0.141582897
253.125,0.141582897
253.167,0.141582897
253.208,0.141582897
253.25,0.141582897
253.292,0.141582897
253.333,0.141582897
253.375,0.141582897
253.417,0.141582897
253.458,0.141582897
253.5,0.141582897
253.542,0.141582897
253.583,0.141582897
253.625,0.141582897
253.667,0.141582897
253.708,0.141582897
253.75,0.141582897
253.792,0.141582897
253.833,0.141582897
253.875,0.141582897
253.917,0.141582897
253.958,0.141582897
254,0.141582897
254.042,0.141582897
254.083,0.141582897
254.125,0.141582897
254.167,0.141582897
254.208,0.141582897
254.25,0.141582897
254.292,0.141582897
254.333,0.141582897
254.375,0.141582897
254.417,0.141582897
254.458,0.141582897
254.5,0.141582897
254.542,0.141582897
254.583,0.141582897
254.625,0.141582897
254.667,0.141582897
254.708,0.141582897
254.75,0.141582897
254.792,0.141582897
254.833,0.141582897
254.875,0.141582897
254.917,0.141582897
254.958,0.141582897
255,0.141582897
255.042,0.141582897
255.083,0.141582897
255.125,0.141582897
255.167,0.141582897
255.208,0.141582897
255.25,0.141582897
255.292,0.141582897
255.333,0.141582897
255.375,0.141582897
255.417,0.141582897
255.458,0.141582897
255.5,0.141582897
255.542,0.141582897
255.583,0.141582897
255.625,0.141582897
255.667,0.141582897
255.708,0.141582897
255.75,0.141582897
255.792,0.141582897
255.833,0.141582897
255.875,0.141582897
255.917,0.141582897
255.958,0.141582897
256,0.141582897
256.042,0.141582897
256.083,0.141582897
256.125,0.141582897
256.167,0.141582897
256.208,0.141582897
256.25,0.141582897
256.292,0.141582897
256.333,0.141582897
256.375,0.141582897
256.417,0.141582897
256.458,0.141582897
256.5,0.141582897
256.542,0.141582897
256.583,0.141582897
256.625,0.141582897
256.667,0.141582897
256.708,0.141582897
256.75,0.141582897
256.792,0.141582897
256.833,0.141582897
256.875,0.141582897
256.917,0.141582897
256.958,0.141582897
257,0.141582897
257.042,0.141582897
257.083,0.141582897
257.125,0.141582897
257.167,0.141582897
257.208,0.141582897
257.25,0.141582897
257.292,0.141582897
257.333,0.141582897
257.375,0.141582897
257.417,0.141582897
257.458,0.141582897
257.5,0.141582897
257.542,0.141582897
257.583,0.141582897
257.625,0.141582897
257.667,0.141582897
257.708,0.141582897
257.75,0.141582897
257.792,0.141582897
257.833,0.141582897
257.875,0.141582897
257.917,0.141582897
257.958,0.141582897
258,0.141582897
258.042,0.141582897
258.083,0.141582897
258.125,0.141582897
258.167,0.141582897
258.208,0.141582897
258.25,0.141582897
258.292,0.141582897
258.333,0.141582897
258.375,0.141582897
258.417,0.141582897
258.458,0.141582897
258.5,0.141582897
258.542,0.141582897
258.583,0.141582897
258.625,0.141582897
258.667,0.141582897
258.708,0.141582897
258.75,0.141582897
258.792,0.141582897
258.833,0.141582897
258.875,0.141582897
258.917,0.141582897
258.958,0.141582897
259,0.141582897
259.042,0.141582897
259.083,0.141582897
259.125,0.141582897
259.167,0.141582897
259.208,0.141582897
259.25,0.141582897
259.292,0.141582897
259.333,0.141582897
259.375,0.141582897
259.417,0.141582897
259.458,0.141582897
259.5,0.141582897
259.542,0.141582897
259.583,0.141582897
259.625,0.141582897
259.667,0.141582897
259.708,0.141582897
259.75,0.141582897
259.792,0.141582897
259.833,0.141582897
259.875,0.141582897
259.917,0.141582897
259.958,0.141582897
260,0.141582897
260.042,0.141582897
260.083,0.141582897
260.125,0.141582897
260.167,0.141582897
260.208,0.141582897
260.25,0.141582897
260.292,0.141582897
260.333,0.141582897
260.375,0.141582897
260.417,0.141582897
260.458,0.141582897
260.5,0.141582897
260.542,0.141582897
260.583,0.141582897
260.625,0.141582897
260.667,0.141582897
260.708,0.141582897
260.75,0.141582897
260.792,0.141582897
260.833,0.141582897
260.875,0.141582897
260.917,0.141582897
260.958,0.141582897
261,0.141582897
261.042,0.141582897
261.083,0.141582897
261.125,0.141582897
261.167,0.141582897
261.208,0.141582897
261.25,0.141582897
261.292,0.141582897
261.333,0.141582897
261.375,0.141582897
261.417,0.141582897
261.458,0.141582897
261.5,0.141582897
261.542,0.141582897
261.583,0.141582897
261.625,0.141582897
261.667,0.141582897
261.708,0.141582897
261.75,0.141582897
261.792,0.141582897
261.833,0.141582897
261.875,0.141582897
261.917,0.141582897
261.958,0.141582897
262,0.141582897
262.042,0.141582897
262.083,0.141582897
262.125,0.141582897
262.167,0.141582897
262.208,0.141582897
262.25,0.141582897
262.292,0.141582897
262.333,0.141582897
262.375,0.141582897
262.417,0.141582897
262.458,0.141582897
262.5,0.141582897
262.542,0.141582897
262.583,0.141582897
262.625,0.141582897
262.667,0.141582897
262.708,0.141582897
262.75,0.141582897
262.792,0.141582897
262.833,0.141582897
262.875,0.141582897
262.917,0.141582897
262.958,0.141582897
263,0.141582897
263.042,0.141582897
263.083,0.141582897
263.125,0.141582897
263.167,0.141582897
263.208,0.141582897
263.25,0.141582897
263.292,0.141582897
263.333,0.141582897
263.375,0.141582897
263.417,0.141582897
263.458,0.141582897
263.5,0.141582897
263.542,0.141582897
263.583,0.141582897
263.625,0.141582897
263.667,0.141582897
263.708,0.141582897
263.75,0.141582897
263.792,0.141582897
263.833,0.141582897
263.875,0.141582897
263.917,0.141582897
263.958,0.141582897
264,0.141582897
264.042,0.141582897
264.083,0.141582897
264.125,0.141582897
264.167,0.141582897
264.208,0.141582897
264.25,0.141582897
264.292,0.141582897
264.333,0.141582897
264.375,0.141582897
264.417,0.141582897
264.458,0.141582897
264.5,0.141582897
264.542,0.141582897
264.583,0.141582897
264.625,0.141582897
264.667,0.141582897
264.708,0.141582897
264.75,0.141582897
264.792,0.141582897
264.833,0.141582897
264.875,0.141582897
264.917,0.141582897
264.958,0.141582897
265,0.141582897
265.042,0.141582897
265.083,0.141582897
265.125,0.141582897
265.167,0.141582897
265.208,0.141582897
265.25,0.141582897
265.292,0.141582897
265.333,0.141582897
265.375,0.141582897
265.417,0.141582897
265.458,0.141582897
265.5,0.141582897
265.542,0.141582897
265.583,0.141582897
265.625,0.141582897
265.667,0.141582897
265.708,0.141582897
265.75,0.141582897
265.792,0.141582897
265.833,0.141582897
265.875,0.141582897
265.917,0.141582897
265.958,0.141582897
266,0.141582897
266.042,0.141582897
266.083,0.141582897
266.125,0.141582897
266.167,0.141582897
266.208,0.141582897
266.25,0.141582897
266.292,0.141582897
266.333,0.141582897
266.375,0.141582897
266.417,0.141582897
266.458,0.141582897
266.5,0.141582897
266.542,0.141582897
266.583,0.141582897
266.625,0.141582897
266.667,0.141582897
266.708,0.141582897
266.75,0.141582897
266.792,0.141582897
266.833,0.141582897
266.875,0.141582897
266.917,0.141582897
266.958,0.141582897
267,0.141582897
267.042,0.141582897
267.083,0.141582897
267.125,0.141582897
267.167,0.141582897
267.208,0.141582897
267.25,0.141582897
267.292,0.141582897
267.333,0.141582897
267.375,0.141582897
267.417,0.141582897
267.458,0.141582897
267.5,0.141582897
267.542,0.141582897
267.583,0.141582897
267.625,0.141582897
267.667,0.141582897
267.708,0.141582897
267.75,0.141582897
267.792,0.141582897
267.833,0.141582897
267.875,0.141582897
267.917,0.141582897
267.958,0.141582897
268,0.141582897
268.042,0.141582897
268.083,0.141582897
268.125,0.141582897
268.167,0.141582897
268.208,0.141582897
268.25,0.141582897
268.292,0.141582897
268.333,0.141582897
268.375,0.141582897
268.417,0.141582897
268.458,0.141582897
268.5,0.141582897
268.542,0.141582897
268.583,0.141582897
268.625,0.141582897
268.667,0.141582897
268.708,0.141582897
268.75,0.141582897
268.792,0.141582897
268.833,0.141582897
268.875,0.141582897
268.917,0.141582897
268.958,0.141582897
269,0.141582897
269.042,0.141582897
269.083,0.141582897
269.125,0.141582897
269.167,0.141582897
269.208,0.141582897
269.25,0.141582897
269.292,0.141582897
269.333,0.141582897
269.375,0.141582897
269.417,0.141582897
269.458,0.141582897
269.5,0.141582897
269.542,0.141582897
269.583,0.141582897
269.625,0.141582897
269.667,0.141582897
269.708,0.141582897
269.75,0.141582897
269.792,0.141582897
269.833,0.141582897
269.875,0.141582897
269.917,0.141582897
269.958,0.141582897
270,0.141582897
270.042,0.141582897
270.083,0.141582897
270.125,0.141582897
270.167,0.141582897
270.208,0.141582897
270.25,0.141582897
270.292,0.141582897
270.333,0.141582897
270.375,0.141582897
270.417,0.141582897
270.458,0.141582897
270.5,0.141582897
270.542,0.141582897
270.583,0.141582897
270.625,0.141582897
270.667,0.141582897
270.708,0.141582897
270.75,0.141582897
270.792,0.141582897
270.833,0.141582897
270.875,0.141582897
270.917,0.141582897
270.958,0.141582897
271,0.141582897
271.042,0.141582897
271.083,0.141582897
271.125,0.141582897
271.167,0.141582897
271.208,0.141582897
271.25,0.141582897
271.292,0.141582897
271.333,0.141582897
271.375,0.141582897
271.417,0.141582897
271.458,0.141582897
271.5,0.141582897
271.542,0.141582897
271.583,0.141582897
271.625,0.141582897
271.667,0.141582897
271.708,0.141582897
271.75,0.141582897
271.792,0.141582897
271.833,0.141582897
271.875,0.141582897
271.917,0.141582897
271.958,0.141582897
272,0.141582897
272.042,0.141582897
272.083,0.141582897
272.125,0.141582897
272.167,0.141582897
272.208,0.141582897
272.25,0.141582897
272.292,0.141582897
272.333,0.141582897
272.375,0.141582897
272.417,0.141582897
272.458,0.141582897
272.5,0.141582897
272.542,0.141582897
272.583,0.141582897
272.625,0.141582897
272.667,0.141582897
272.708,0.141582897
272.75,0.141582897
272.792,0.141582897
272.833,0.141582897
272.875,0.141582897
272.917,0.141582897
272.958,0.141582897
273,0.141582897
273.042,0.141582897
273.083,0.141582897
273.125,0.141582897
273.167,0.141582897
273.208,0.141582897
273.25,0.141582897
273.292,0.141582897
273.333,0.141582897
273.375,0.141582897
273.417,0.141582897
273.458,0.141582897
273.5,0.141582897
273.542,0.141582897
273.583,0.141582897
273.625,0.141582897
273.667,0.141582897
273.708,0.141582897
273.75,0.141582897
273.792,0.141582897
273.833,0.141582897
273.875,0.141582897
273.917,0.141582897
273.958,0.141582897
274,0.113266317
274.042,0.113266317
274.083,0.113266317
274.125,0.113266317
274.167,0.113266317
274.208,0.113266317
274.25,0.113266317
274.292,0.113266317
274.333,0.113266317
274.375,0.113266317
274.417,0.113266317
274.458,0.113266317
274.5,0.113266317
274.542,0.113266317
274.583,0.113266317
274.625,0.113266317
274.667,0.113266317
274.708,0.113266317
274.75,0.113266317
274.792,0.113266317
274.833,0.113266317
274.875,0.113266317
274.917,0.113266317
274.958,0.113266317
275,0.113266317
275.042,0.113266317
275.083,0.113266317
275.125,0.113266317
275.167,0.113266317
275.208,0.113266317
275.25,0.113266317
275.292,0.113266317
275.333,0.113266317
275.375,0.113266317
275.417,0.113266317
275.458,0.113266317
275.5,0.113266317
275.542,0.113266317
275.583,0.113266317
275.625,0.113266317
275.667,0.113266317
275.708,0.113266317
275.75,0.113266317
275.792,0.113266317
275.833,0.113266317
275.875,0.113266317
275.917,0.113266317
275.958,0.113266317
276,0.113266317
276.042,0.113266317
276.083,0.113266317
276.125,0.113266317
276.167,0.113266317
276.208,0.113266317
276.25,0.113266317
276.292,0.113266317
276.333,0.113266317
276.375,0.113266317
276.417,0.113266317
276.458,0.113266317
276.5,0.113266317
276.542,0.113266317
276.583,0.113266317
276.625,0.113266317
276.667,0.113266317
276.708,0.113266317
276.75,0.113266317
276.792,0.113266317
276.833,0.113266317
276.875,0.113266317
276.917,0.113266317
276.958,0.113266317
277,0.113266317
277.042,0.113266317
277.083,0.113266317
277.125,0.113266317
277.167,0.113266317
277.208,0.113266317
277.25,0.113266317
277.292,0.113266317
277.333,0.113266317
277.375,0.113266317
277.417,0.113266317
277.458,0.113266317
277.5,0.113266317
277.542,0.113266317
277.583,0.113266317
277.625,0.113266317
277.667,0.113266317
277.708,0.113266317
277.75,0.113266317
277.792,0.113266317
277.833,0.113266317
277.875,0.113266317
277.917,0.113266317
277.958,0.113266317
278,0.113266317
278.042,0.113266317
278.083,0.113266317
278.125,0.113266317
278.167,0.113266317
278.208,0.113266317
278.25,0.113266317
278.292,0.113266317
278.333,0.113266317
278.375,0.113266317
278.417,0.113266317
278.458,0.113266317
278.5,0.113266317
278.542,0.113266317
278.583,0.113266317
278.625,0.113266317
278.667,0.113266317
278.708,0.113266317
278.75,0.113266317
278.792,0.113266317
278.833,0.113266317
278.875,0.113266317
278.917,0.113266317
278.958,0.113266317
279,0.113266317
279.042,0.113266317
279.083,0.113266317
279.125,0.113266317
279.167,0.113266317
279.208,0.113266317
279.25,0.113266317
279.292,0.113266317
279.333,0.113266317
279.375,0.113266317
279.417,0.113266317
279.458,0.113266317
279.5,0.113266317
279.542,0.113266317
279.583,0.113266317
279.625,0.113266317
279.667,0.113266317
279.708,0.113266317
279.75,0.113266317
279.792,0.113266317
279.833,0.113266317
279.875,0.113266317
279.917,0.113266317
279.958,0.113266317
280,0.113266317
280.042,0.113266317
280.083,0.113266317
280.125,0.113266317
280.167,0.113266317
280.208,0.113266317
280.25,0.113266317
280.292,0.113266317
280.333,0.113266317
280.375,0.113266317
280.417,0.113266317
280.458,0.113266317
280.5,0.113266317
280.542,0.113266317
280.583,0.113266317
280.625,0.113266317
280.667,0.113266317
280.708,0.113266317
280.75,0.113266317
280.792,0.113266317
280.833,0.113266317
280.875,0.113266317
280.917,0.113266317
280.958,0.113266317
281,0.113266317
281.042,0.113266317
281.083,0.113266317
281.125,0.113266317
281.167,0.113266317
281.208,0.113266317
281.25,0.113266317
281.292,0.113266317
281.333,0.113266317
281.375,0.113266317
281.417,0.113266317
281.458,0.113266317
281.5,0.113266317
281.542,0.113266317
281.583,0.113266317
281.625,0.113266317
281.667,0.113266317
281.708,0.113266317
281.75,0.113266317
281.792,0.113266317
281.833,0.113266317
281.875,0.113266317
281.917,0.113266317
281.958,0.113266317
282,0.113266317
282.042,0.113266317
282.083,0.113266317
282.125,0.113266317
282.167,0.113266317
282.208,0.113266317
282.25,0.113266317
282.292,0.113266317
282.333,0.113266317
282.375,0.113266317
282.417,0.113266317
282.458,0.113266317
282.5,0.113266317
282.542,0.113266317
282.583,0.113266317
282.625,0.113266317
282.667,0.113266317
282.708,0.113266317
282.75,0.113266317
282.792,0.113266317
282.833,0.113266317
282.875,0.113266317
282.917,0.113266317
282.958,0.113266317
283,0.113266317
283.042,0.113266317
283.083,0.113266317
283.125,0.113266317
283.167,0.113266317
283.208,0.113266317
283.25,0.113266317
283.292,0.113266317
283.333,0.113266317
283.375,0.113266317
283.417,0.113266317
283.458,0.113266317
283.5,0.113266317
283.542,0.113266317
283.583,0.113266317
283.625,0.113266317
283.667,0.113266317
283.708,0.113266317
283.75,0.113266317
283.792,0.113266317
283.833,0.113266317
283.875,0.113266317
283.917,0.113266317
283.958,0.113266317
284,0.113266317
284.042,0.113266317
284.083,0.113266317
284.125,0.113266317
284.167,0.113266317
284.208,0.113266317
284.25,0.113266317
284.292,0.113266317
284.333,0.113266317
284.375,0.113266317
284.417,0.113266317
284.458,0.113266317
284.5,0.113266317
284.542,0.113266317
284.583,0.113266317
284.625,0.113266317
284.667,0.113266317
284.708,0.113266317
284.75,0.113266317
284.792,0.113266317
284.833,0.113266317
284.875,0.113266317
284.917,0.113266317
284.958,0.113266317
285,0.113266317
285.042,0.113266317
285.083,0.113266317
285.125,0.113266317
285.167,0.113266317
285.208,0.113266317
285.25,0.113266317
285.292,0.113266317
285.333,0.113266317
285.375,0.113266317
285.417,0.113266317
285.458,0.113266317
285.5,0.113266317
285.542,0.113266317
285.583,0.113266317
285.625,0.113266317
285.667,0.113266317
285.708,0.113266317
285.75,0.113266317
285.792,0.113266317
285.833,0.113266317
285.875,0.113266317
285.917,0.113266317
285.958,0.113266317
286,0.113266317
286.042,0.113266317
286.083,0.113266317
286.125,0.113266317
286.167,0.113266317
286.208,0.113266317
286.25,0.113266317
286.292,0.113266317
286.333,0.113266317
286.375,0.113266317
286.417,0.113266317
286.458,0.113266317
286.5,0.113266317
286.542,0.113266317
286.583,0.113266317
286.625,0.113266317
286.667,0.113266317
286.708,0.113266317
286.75,0.113266317
286.792,0.113266317
286.833,0.113266317
286.875,0.113266317
286.917,0.113266317
286.958,0.113266317
287,0.113266317
287.042,0.113266317
287.083,0.113266317
287.125,0.113266317
287.167,0.113266317
287.208,0.113266317
287.25,0.113266317
287.292,0.113266317
287.333,0.113266317
287.375,0.113266317
287.417,0.113266317
287.458,0.113266317
287.5,0.113266317
287.542,0.113266317
287.583,0.113266317
287.625,0.113266317
287.667,0.113266317
287.708,0.113266317
287.75,0.113266317
287.792,0.113266317
287.833,0.113266317
287.875,0.113266317
287.917,0.113266317
287.958,0.113266317
288,0.113266317
288.042,0.113266317
288.083,0.113266317
288.125,0.113266317
288.167,0.113266317
288.208,0.113266317
288.25,0.113266317
288.292,0.113266317
288.333,0.113266317
288.375,0.113266317
288.417,0.113266317
288.458,0.113266317
288.5,0.113266317
288.542,0.113266317
288.583,0.113266317
288.625,0.113266317
288.667,0.113266317
288.708,0.113266317
288.75,0.113266317
288.792,0.113266317
288.833,0.113266317
288.875,0.113266317
288.917,0.113266317
288.958,0.113266317
289,0.113266317
289.042,0.113266317
289.083,0.113266317
289.125,0.113266317
289.167,0.113266317
289.208,0.113266317
289.25,0.113266317
289.292,0.113266317
289.333,0.113266317
289.375,0.113266317
289.417,0.113266317
289.458,0.113266317
289.5,0.113266317
289.542,0.113266317
289.583,0.113266317
289.625,0.113266317
289.667,0.113266317
289.708,0.113266317
289.75,0.113266317
289.792,0.113266317
289.833,0.113266317
289.875,0.113266317
289.917,0.113266317
289.958,0.113266317
290,0.113266317
290.042,0.113266317
290.083,0.113266317
290.125,0.113266317
290.167,0.113266317
290.208,0.113266317
290.25,0.113266317
290.292,0.113266317
290.333,0.113266317
290.375,0.113266317
290.417,0.113266317
290.458,0.113266317
290.5,0.113266317
290.542,0.113266317
290.583,0.113266317
290.625,0.113266317
290.667,0.113266317
290.708,0.113266317
290.75,0.113266317
290.792,0.113266317
290.833,0.113266317
290.875,0.113266317
290.917,0.113266317
290.958,0.113266317
291,0.113266317
291.042,0.113266317
291.083,0.113266317
291.125,0.113266317
291.167,0.113266317
291.208,0.113266317
291.25,0.113266317
291.292,0.113266317
291.333,0.113266317
291.375,0.113266317
291.417,0.113266317
291.458,0.113266317
291.5,0.113266317
291.542,0.113266317
291.583,0.113266317
291.625,0.113266317
291.667,0.113266317
291.708,0.113266317
291.75,0.113266317
291.792,0.113266317
291.833,0.113266317
291.875,0.113266317
291.917,0.113266317
291.958,0.113266317
292,0.113266317
292.042,0.113266317
292.083,0.113266317
292.125,0.113266317
292.167,0.113266317
292.208,0.113266317
292.25,0.113266317
292.292,0.113266317
292.333,0.113266317
292.375,0.113266317
292.417,0.113266317
292.458,0.113266317
292.5,0.113266317
292.542,0.113266317
292.583,0.113266317
292.625,0.113266317
292.667,0.113266317
292.708,0.113266317
292.75,0.113266317
292.792,0.113266317
292.833,0.113266317
292.875,0.113266317
292.917,0.113266317
292.958,0.113266317
293,0.113266317
293.042,0.113266317
293.083,0.113266317
293.125,0.113266317
293.167,0.113266317
293.208,0.113266317
293.25,0.113266317
293.292,0.113266317
293.333,0.113266317
293.375,0.113266317
293.417,0.113266317
293.458,0.113266317
293.5,0.113266317
293.542,0.113266317
293.583,0.113266317
293.625,0.113266317
